273570|SINIF ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273571|SINIF ÖĞRETMENLİĞİ PR. (İÖ)|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273572|SOSYAL BİLGİLER ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273573|SOSYAL BİLGİLER ÖĞRETMENLİĞİ PR. (İÖ)|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273574|TARİH ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273575|TÜRK DİLİ VE EDEBİYATI ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273576|TÜRKÇE ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273577|TÜRKÇE ÖĞRETMENLİĞİ PR. (İÖ)|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273566|İLKÖĞRETİM MATEMATİK ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273565|İLKÖĞRETİM MATEMATİK ÖĞRETMENLİĞİ PR. (İÖ)|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
297493|AMASYA EĞİTİM YÜKSEKOKULU|Yüksekokul|121946|Arşiv|Türkçe|23.06.2016|
297494|SINIF ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|297493|Arşiv|Türkçe|23.06.2016|4
269758|AMASYA MESLEK YÜKSEKOKULU|Meslek Yüksekokulu|121946|Arşiv|Türkçe||
273580|BÜRO YÖNETİMİ VE SEKRETERLİK PR.|Önlisans/Lisans Programı|269758|Arşiv|Türkçe||2
273581|BÜRO YÖNETİMİ VE SEKRETERLİK PR. (İÖ)|Önlisans/Lisans Programı|269758|Arşiv|Türkçe||2
